frame_timestamp_global,frame_timestamp_local,i_video,i_entity,label,delta_all_body,delta_head,delta_upper_body,delta_lower_body,delta_arms,delta_legs,delta_left_arm,delta_right_arm,delta_left_leg,delta_right_leg,delta_left_shoulder,delta_right_shoulder,delta_left_elbow,delta_right_elbow,delta_left_wrist,delta_right_wrist,delta_left_hip,delta_right_hip,delta_left_knee,delta_right_knee,delta_left_ankle,delta_right_ankle
890,1,2,5,1960,0.274,0.011,0.171,0.092,0.171,0.092,0.078,0.093,0.064,0.028,0.027,0.01,0.028,0.064,0.023,0.019,0.022,0.016,0.028,0.005,0.014,0.007
895,2,2,5,1960,-0.211,0.063,-0.061,0.061,-0.061,0.061,0.068,0.042,0.058,0.095,0.052,0.048,0.047,0.038,0.047,0.049,0.047,0.045,0.059,0.038,0.016,0.04
900,3,2,5,1960,-0.379,0.041,-0.16,-0.197,-0.16,-0.197,-0.044,-0.006,-0.07,0.026,0.032,0.036,0.029,0.047,0.041,0.046,0.029,0.035,0.004,0.041,0.019,0.073
905,4,2,5,1960,0.323,0.025,-0.034,0.016,-0.034,0.016,-0.023,-0.061,0.034,-0.062,0.022,0.025,0.015,0.031,0.042,0.012,0.013,0.016,0.045,0.036,0.028,0.035
910,5,2,5,1960,0.019,0.005,0.03,-0.009,0.03,-0.009,-0.037,-0.017,-0.022,-0.015,0.012,0.013,0.015,0.012,0.015,0.026,0.024,0.027,0.022,0.023,0.018,0.022
915,6,2,5,1960,0.002,0.012,0.012,0.004,0.012,0.004,-0.024,-0.018,-0.023,-0.01,0.007,0.007,0.001,0.022,0.01,0.004,0.011,0.006,0.02,0.02,0.01,0.036
920,7,2,5,1960,-0.021,0.009,0.028,-0.03,0.028,-0.03,0.0,-0.014,-0.025,-0.038,0.007,0.009,0.007,0.009,0.004,0.001,0.007,0.009,0.008,0.004,0.001,0.011
925,8,2,5,1960,0.091,0.006,0.022,0.07,0.022,0.07,0.005,0.003,0.016,-0.009,0.009,0.006,0.003,0.011,0.011,0.005,0.008,0.007,0.011,0.004,0.013,0.004
930,9,2,5,1960,-0.076,0.011,0.003,0.008,0.003,0.008,0.016,-0.005,0.009,0.006,0.011,0.009,0.013,0.005,0.015,0.003,0.012,0.01,0.017,0.004,0.012,0.007
935,10,2,5,1960,0.138,0.064,0.139,-0.043,0.139,-0.043,0.065,0.085,-0.025,-0.003,0.034,0.04,0.031,0.024,0.039,0.038,0.011,0.009,0.003,0.006,0.002,0.003
940,11,2,5,1960,-0.394,0.035,-0.285,0.016,-0.285,0.016,-0.078,-0.057,-0.012,0.0,0.011,0.014,0.008,0.018,0.007,0.013,0.001,0.003,0.002,0.007,0.001,0.008
945,12,2,5,1960,0.361,0.003,0.109,0.015,0.109,0.015,-0.005,-0.021,0.012,-0.009,0.008,0.004,0.01,0.013,0.003,0.007,0.003,0.002,0.007,0.005,0.006,0.002
950,13,2,5,1960,-0.052,0.003,0.064,0.008,0.064,0.008,0.019,0.019,-0.007,0.018,0.005,0.013,0.011,0.011,0.024,0.019,0.006,0.01,0.002,0.009,0.001,0.008
955,14,2,5,1960,-0.179,0.006,-0.077,-0.033,-0.077,-0.033,-0.013,-0.026,-0.002,-0.02,0.006,0.006,0.013,0.005,0.008,0.006,0.004,0.003,0.002,0.002,0.001,0.002
960,15,2,5,1960,0.244,0.015,0.093,0.032,0.093,0.032,0.021,0.033,0.002,0.008,0.007,0.013,0.016,0.02,0.025,0.017,0.006,0.009,0.0,0.002,0.003,0.004
965,16,2,5,1960,0.443,0.055,0.391,0.137,0.391,0.137,0.231,0.214,0.051,0.096,0.054,0.07,0.084,0.079,0.141,0.115,0.045,0.048,0.008,0.037,0.007,0.026
970,17,2,5,1960,-0.811,0.104,-0.299,-0.033,-0.299,-0.033,0.013,0.133,0.119,-0.005,0.092,0.092,0.084,0.108,0.116,0.197,0.073,0.062,0.058,0.03,0.048,0.014
975,18,2,5,1960,0.144,0.035,-0.082,-0.037,-0.082,-0.037,0.188,-0.124,0.011,0.066,0.035,0.033,0.165,0.09,0.28,0.15,0.027,0.027,0.062,0.056,0.101,0.089
980,19,2,5,1960,0.279,0.074,0.083,0.038,0.083,0.038,0.022,0.125,0.097,0.018,0.086,0.079,0.195,0.139,0.221,0.18,0.086,0.076,0.099,0.082,0.102,0.032
985,20,2,5,1960,-1.043,0.014,-0.673,-0.189,-0.673,-0.189,-0.233,-0.293,-0.235,0.161,0.02,0.013,0.075,0.031,0.174,0.061,0.003,0.011,0.02,0.166,0.029,0.174
990,21,2,5,1960,1.307,0.028,0.469,-0.038,0.469,-0.038,-0.136,0.079,0.153,-0.265,0.032,0.041,0.045,0.053,0.056,0.09,0.043,0.042,0.062,0.009,0.1,0.035
995,22,2,5,1960,-0.685,0.026,-0.149,-0.103,-0.149,-0.103,-0.081,-0.125,-0.168,-0.047,0.021,0.015,0.011,0.012,0.02,0.032,0.016,0.012,0.018,0.015,0.003,0.012
1000,23,2,5,1960,0.544,0.008,0.142,0.168,0.142,0.168,-0.027,-0.037,-0.024,-0.023,0.008,0.006,0.005,0.006,0.012,0.01,0.005,0.004,0.004,0.009,0.004,0.003
1005,24,2,5,1960,-0.137,0.007,0.131,0.043,0.131,0.043,0.007,0.06,-0.005,0.001,0.006,0.009,0.021,0.026,0.005,0.047,0.003,0.004,0.002,0.01,0.003,0.003
1010,25,2,5,1960,0.227,0.017,0.078,0.313,0.078,0.313,0.117,0.028,0.034,0.275,0.03,0.026,0.049,0.021,0.07,0.063,0.03,0.035,0.008,0.092,0.004,0.165
1015,26,2,5,1960,-1.26,0.022,-0.316,-0.558,-0.316,-0.558,-0.104,-0.067,-0.017,-0.232,0.01,0.01,0.023,0.012,0.012,0.021,0.01,0.007,0.012,0.031,0.003,0.022
1020,27,2,5,1960,1.429,0.011,0.279,0.287,0.279,0.287,0.092,0.016,-0.007,0.045,0.007,0.007,0.019,0.009,0.111,0.043,0.008,0.013,0.004,0.032,0.006,0.06
1025,28,2,5,1960,-0.682,0.014,-0.123,0.004,-0.123,0.004,-0.021,0.006,0.021,0.021,0.013,0.01,0.008,0.004,0.095,0.051,0.008,0.011,0.005,0.038,0.026,0.077
1030,29,2,5,1960,0.041,0.01,-0.005,-0.069,-0.005,-0.069,-0.004,-0.016,0.031,-0.058,0.008,0.018,0.033,0.017,0.071,0.014,0.029,0.026,0.021,0.018,0.02,0.024
1035,30,2,5,1960,-0.119,0.003,-0.103,-0.083,-0.103,-0.083,-0.094,-0.029,-0.053,-0.057,0.002,0.007,0.007,0.009,0.009,0.004,0.007,0.006,0.005,0.003,0.005,0.002
1040,31,2,5,1960,0.39,0.003,0.103,0.101,0.103,0.101,-0.011,-0.009,-0.008,-0.001,0.002,0.004,0.001,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.001,0.002
1045,32,2,5,1960,-0.167,0.005,0.026,0.009,0.026,0.009,0.003,0.003,0.004,-0.004,0.003,0.004,0.001,0.006,0.006,0.004,0.003,0.002,0.008,0.002,0.002,0.002
1050,33,2,5,1960,0.325,0.02,0.196,0.149,0.196,0.149,0.169,0.033,0.038,0.111,0.004,0.019,0.062,0.012,0.113,0.016,0.015,0.017,0.021,0.031,0.015,0.069
1055,34,2,5,1960,-0.665,0.007,-0.139,-0.168,-0.139,-0.168,-0.04,0.103,0.03,-0.049,0.008,0.015,0.011,0.049,0.12,0.086,0.007,0.002,0.044,0.021,0.03,0.045
1060,35,2,5,1960,0.308,0.008,-0.031,0.031,-0.031,0.031,0.083,-0.051,0.028,-0.016,0.007,0.012,0.076,0.035,0.139,0.052,0.025,0.03,0.01,0.008,0.074,0.014
1065,36,2,5,1960,-0.221,0.014,-0.188,-0.039,-0.188,-0.039,-0.164,0.008,-0.031,0.004,0.017,0.022,0.013,0.057,0.028,0.028,0.012,0.009,0.047,0.022,0.019,0.025
1070,37,2,5,1960,0.458,0.009,0.259,-0.023,0.259,-0.023,0.048,0.055,-0.047,-0.003,0.013,0.014,0.025,0.029,0.068,0.119,0.015,0.021,0.011,0.021,0.005,0.011
1075,38,2,5,1960,-0.016,0.024,-0.006,0.211,-0.006,0.211,0.081,0.016,0.093,0.068,0.024,0.028,0.051,0.075,0.112,0.075,0.037,0.038,0.05,0.029,0.037,0.054
1080,39,2,5,1960,-0.731,0.021,-0.241,-0.282,-0.241,-0.282,-0.064,-0.08,-0.045,-0.076,0.014,0.018,0.045,0.072,0.064,0.008,0.011,0.006,0.002,0.012,0.066,0.027
1085,40,2,5,1960,0.657,0.005,0.062,0.088,0.062,0.088,-0.104,0.022,-0.052,0.019,0.007,0.004,0.008,0.023,0.004,0.093,0.004,0.004,0.015,0.012,0.008,0.048
1090,41,2,5,1960,-0.004,0.001,0.124,0.026,0.124,0.026,0.073,-0.031,0.001,-0.008,0.006,0.005,0.018,0.03,0.068,0.054,0.001,0.002,0.015,0.017,0.012,0.037
1125,0,3,6,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,1,3,6,1960,0.191,0.023,0.124,0.044,0.124,0.044,0.057,0.067,0.024,0.02,0.005,0.018,0.02,0.026,0.032,0.023,0.009,0.009,0.01,0.008,0.005,0.003
1135,2,3,6,1960,-0.396,0.005,-0.158,-0.052,-0.158,-0.052,-0.038,0.004,0.001,-0.009,0.002,0.007,0.013,0.02,0.004,0.044,0.004,0.002,0.003,0.003,0.018,0.006
1140,3,3,6,1960,0.419,0.016,0.153,0.045,0.153,0.045,0.037,0.082,0.008,0.029,0.012,0.017,0.021,0.048,0.023,0.088,0.016,0.017,0.007,0.012,0.01,0.011
1145,4,3,6,1960,-0.083,0.025,-0.014,0.12,-0.014,0.12,0.163,-0.058,0.062,0.095,0.004,0.045,0.115,0.039,0.1,0.011,0.024,0.033,0.025,0.056,0.046,0.046
1150,5,3,6,1960,-0.249,0.053,-0.063,-0.108,-0.063,-0.108,-0.091,0.133,-0.012,0.061,0.047,0.047,0.018,0.048,0.063,0.133,0.032,0.032,0.035,0.041,0.016,0.123
1155,6,3,6,1960,-0.328,0.017,-0.181,-0.282,-0.181,-0.282,-0.034,-0.105,-0.063,-0.17,0.03,0.017,0.018,0.018,0.046,0.088,0.008,0.01,0.003,0.008,0.009,0.008
1160,7,3,6,1960,1.444,0.06,0.305,0.633,0.305,0.633,0.107,0.059,0.079,0.321,0.059,0.056,0.053,0.039,0.089,0.087,0.059,0.064,0.032,0.125,0.008,0.158
1165,8,3,6,1960,-1.957,0.009,-0.339,-0.629,-0.339,-0.629,-0.068,-0.105,-0.08,-0.149,0.007,0.008,0.044,0.016,0.082,0.053,0.014,0.018,0.004,0.051,0.001,0.129
1170,9,3,6,1960,1.512,0.005,0.324,0.224,0.324,0.224,0.111,0.04,0.069,-0.074,0.012,0.021,0.071,0.063,0.161,0.033,0.006,0.008,0.012,0.049,0.07,0.067
1175,10,3,6,1960,-0.886,0.003,-0.258,-0.078,-0.258,-0.078,-0.201,0.094,0.009,-0.092,0.005,0.004,0.007,0.08,0.031,0.127,0.009,0.005,0.015,0.018,0.073,0.009
1180,11,3,6,1960,0.273,0.01,-0.086,0.016,-0.086,0.016,-0.024,-0.169,-0.052,-0.015,0.009,0.007,0.002,0.015,0.008,0.02,0.004,0.006,0.008,0.009,0.033,0.002
1185,12,3,6,1960,0.509,0.002,0.26,0.187,0.26,0.187,0.093,-0.026,0.123,-0.003,0.001,0.006,0.018,0.007,0.093,0.003,0.005,0.005,0.072,0.003,0.091,0.006
1190,13,3,6,1960,-0.562,0.037,0.038,-0.188,0.038,-0.188,0.001,0.104,-0.104,0.036,0.039,0.035,0.022,0.008,0.052,0.077,0.019,0.025,0.03,0.02,0.015,0.005
1195,14,3,6,1960,0.1,0.009,-0.083,0.061,-0.083,0.061,0.07,-0.048,-0.012,0.005,0.008,0.02,0.027,0.045,0.148,0.007,0.003,0.002,0.019,0.017,0.03,0.036
1200,15,3,6,1960,0.102,0.126,-0.006,-0.031,-0.006,-0.031,-0.112,0.128,-0.021,-0.017,0.054,0.064,0.007,0.042,0.01,0.094,0.005,0.018,0.012,0.004,0.014,0.016
1205,16,3,6,1960,0.064,0.07,0.016,0.067,0.016,0.067,0.024,0.008,0.006,0.023,0.047,0.047,0.032,0.044,0.016,0.117,0.016,0.011,0.007,0.016,0.014,0.034
1210,17,3,6,1960,-0.237,0.041,-0.132,0.007,-0.132,0.007,-0.03,-0.07,-0.014,0.05,0.029,0.037,0.022,0.03,0.014,0.071,0.002,0.005,0.004,0.004,0.017,0.102
1215,18,3,6,1960,0.328,0.112,0.194,-0.062,0.194,-0.062,0.17,-0.076,0.026,-0.052,0.049,0.023,0.069,0.016,0.117,0.023,0.004,0.005,0.018,0.027,0.027,0.027
1220,19,3,6,1960,-0.334,0.014,-0.299,0.195,-0.299,0.195,-0.173,-0.032,0.066,0.103,0.014,0.007,0.021,0.014,0.027,0.009,0.03,0.029,0.029,0.031,0.056,0.102
1225,20,3,6,1960,0.239,0.015,0.423,-0.289,0.423,-0.289,0.205,0.013,-0.009,-0.111,0.01,0.007,0.056,0.012,0.201,0.024,0.004,0.006,0.023,0.022,0.079,0.023
1230,21,3,6,1960,-0.159,0.034,-0.126,0.082,-0.126,0.082,-0.103,0.195,-0.052,0.014,0.007,0.029,0.013,0.06,0.144,0.149,0.005,0.007,0.032,0.019,0.017,0.039
1235,22,3,6,1960,-0.123,0.014,-0.151,0.004,-0.151,0.004,-0.013,-0.046,-0.01,-0.024,0.017,0.011,0.016,0.068,0.118,0.113,0.001,0.003,0.005,0.018,0.038,0.02
1240,23,3,6,1960,0.434,0.018,0.156,0.127,0.156,0.127,-0.034,0.131,0.028,0.065,0.008,0.003,0.034,0.079,0.075,0.241,0.009,0.01,0.027,0.04,0.036,0.056
1245,24,3,6,1960,-0.584,0.038,-0.205,-0.116,-0.205,-0.116,0.179,-0.287,0.019,-0.042,0.028,0.01,0.127,0.011,0.141,0.015,0.004,0.001,0.023,0.031,0.064,0.032
1250,25,3,6,1960,0.597,0.05,0.272,-0.008,0.272,-0.008,0.017,0.147,-0.029,-0.002,0.045,0.055,0.127,0.057,0.141,0.071,0.013,0.017,0.022,0.013,0.027,0.032
1255,26,3,6,1960,-0.659,0.036,-0.399,0.018,-0.399,0.018,-0.117,-0.118,0.01,-0.023,0.034,0.023,0.074,0.031,0.088,0.011,0.019,0.018,0.025,0.012,0.028,0.009
1260,27,3,6,1960,0.332,0.007,0.036,-0.056,0.036,-0.056,-0.16,-0.039,-0.042,-0.027,0.009,0.008,0.013,0.01,0.014,0.008,0.005,0.004,0.012,0.004,0.013,0.004
1265,28,3,6,1960,0.447,0.004,0.343,0.087,0.343,0.087,0.068,0.076,0.001,0.017,0.007,0.018,0.039,0.028,0.058,0.056,0.014,0.018,0.012,0.006,0.005,0.005
1270,29,3,6,1960,-0.456,0.015,-0.181,0.144,-0.181,0.144,-0.054,0.017,0.16,0.002,0.008,0.011,0.019,0.066,0.023,0.042,0.024,0.022,0.042,0.002,0.125,0.007
1275,30,3,6,1960,-0.054,0.035,0.084,-0.195,0.084,-0.195,0.002,0.045,-0.027,-0.006,0.008,0.013,0.012,0.044,0.032,0.107,0.015,0.017,0.065,0.006,0.084,0.002
1280,31,3,6,1960,-0.06,0.019,-0.119,-0.036,-0.119,-0.036,0.004,-0.076,-0.1,0.031,0.024,0.03,0.012,0.027,0.02,0.031,0.025,0.023,0.019,0.016,0.02,0.017
1285,32,3,6,1960,0.401,0.019,0.079,0.167,0.079,0.167,-0.002,0.009,-0.028,0.126,0.018,0.019,0.017,0.034,0.019,0.044,0.022,0.025,0.002,0.068,0.012,0.089
1290,33,3,6,1960,-0.378,0.018,-0.037,-0.094,-0.037,-0.094,0.005,-0.035,0.026,-0.022,0.02,0.019,0.022,0.011,0.017,0.032,0.021,0.021,0.018,0.056,0.023,0.083
1295,34,3,6,1960,0.241,0.033,0.1,-0.005,0.1,-0.005,0.034,0.036,0.106,-0.107,0.033,0.028,0.036,0.033,0.024,0.037,0.026,0.025,0.061,0.017,0.081,0.011
1300,35,3,6,1960,-0.4,0.018,-0.136,-0.154,-0.136,-0.154,-0.029,-0.037,-0.129,-0.026,0.023,0.025,0.026,0.026,0.015,0.01,0.004,0.007,0.016,0.009,0.019,0.011
1305,36,3,6,1960,0.548,0.014,0.03,0.232,0.03,0.232,-0.035,-0.001,0.047,0.03,0.011,0.02,0.012,0.021,0.006,0.019,0.002,0.006,0.036,0.01,0.048,0.041
1310,37,3,6,1960,-0.313,0.021,0.046,-0.104,0.046,-0.104,-0.003,0.013,0.013,-0.04,0.016,0.012,0.006,0.021,0.004,0.04,0.002,0.003,0.051,0.004,0.046,0.01
1315,38,3,6,1960,0.173,0.034,0.106,-0.004,0.106,-0.004,0.016,0.1,-0.062,0.031,0.021,0.042,0.009,0.039,0.012,0.092,0.012,0.017,0.003,0.012,0.022,0.019
1320,39,3,6,1960,-0.158,0.031,-0.185,0.132,-0.185,0.132,0.01,-0.079,0.095,0.006,0.021,0.03,0.024,0.01,0.007,0.054,0.012,0.007,0.058,0.024,0.062,0.023
1325,40,3,6,1960,0.202,0.016,0.103,0.061,0.103,0.061,0.057,-0.023,-0.005,0.167,0.029,0.014,0.043,0.012,0.037,0.045,0.024,0.03,0.04,0.099,0.063,0.092
1330,41,3,6,1960,-0.508,0.006,-0.022,-0.312,-0.022,-0.312,-0.037,0.049,-0.044,-0.106,0.016,0.016,0.024,0.05,0.032,0.054,0.026,0.023,0.006,0.03,0.051,0.062
1335,42,3,6,1960,0.428,0.025,-0.063,0.138,-0.063,0.138,-0.007,-0.044,0.045,-0.057,0.023,0.024,0.02,0.018,0.022,0.034,0.028,0.028,0.064,0.015,0.036,0.015
1340,43,3,6,1960,0.18,0.036,0.173,0.071,0.173,0.071,-0.017,0.139,0.067,-0.008,0.022,0.021,0.016,0.052,0.01,0.142,0.012,0.015,0.086,0.024,0.097,0.011
1345,44,3,6,1960,-0.596,0.02,-0.21,-0.126,-0.21,-0.126,0.008,-0.096,-0.051,-0.016,0.019,0.019,0.017,0.007,0.02,0.093,0.016,0.014,0.016,0.013,0.112,0.007
1350,45,3,6,1960,0.432,0.013,0.106,-0.003,0.106,-0.003,0.042,-0.024,-0.075,0.005,0.026,0.026,0.041,0.03,0.031,0.039,0.023,0.023,0.033,0.011,0.013,0.005
1355,46,3,6,1960,0.57,0.017,0.568,0.101,0.568,0.101,0.263,0.323,0.008,0.023,0.052,0.04,0.144,0.135,0.165,0.243,0.016,0.015,0.011,0.014,0.05,0.033
1360,47,3,6,1960,-1.889,0.021,-1.135,-0.089,-1.135,-0.089,-0.3,-0.249,-0.03,-0.028,0.012,0.014,0.037,0.062,0.012,0.093,0.007,0.007,0.029,0.017,0.011,0.01
1400,1,1,7,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,2,1,7,1970,0.602,0.036,0.435,0.131,0.435,0.131,0.311,0.124,0.108,0.023,0.026,0.037,0.126,0.045,0.159,0.042,0.011,0.017,0.048,0.004,0.049,0.002
1410,3,1,7,1970,-1.439,0.023,-0.754,-0.106,-0.754,-0.106,-0.218,-0.101,0.014,0.011,0.007,0.005,0.052,0.008,0.034,0.01,0.012,0.005,0.045,0.012,0.065,0.017
1415,4,1,7,1970,1.366,0.007,0.459,0.063,0.459,0.063,0.018,0.122,0.084,0.004,0.029,0.031,0.034,0.042,0.048,0.072,0.013,0.005,0.073,0.005,0.12,0.028
1420,5,1,7,1970,-0.267,0.028,0.265,-0.031,0.265,-0.031,0.278,0.127,-0.13,0.187,0.043,0.023,0.1,0.099,0.246,0.15,0.033,0.003,0.033,0.11,0.01,0.112
1425,6,1,7,1970,-1.346,0.013,-0.879,-0.218,-0.879,-0.218,-0.323,-0.151,-0.055,-0.106,0.018,0.015,0.026,0.03,0.022,0.076,0.005,0.014,0.015,0.043,0.001,0.062
1430,7,1,7,1970,1.729,0.01,0.566,0.069,0.566,0.069,0.152,-0.06,-0.006,-0.086,0.01,0.007,0.018,0.015,0.19,0.039,0.008,0.01,0.003,0.018,0.004,0.005
1435,8,1,7,1970,-0.491,0.004,-0.058,0.208,-0.058,0.208,-0.034,0.068,0.006,0.11,0.019,0.012,0.081,0.008,0.084,0.109,0.001,0.008,0.012,0.052,0.008,0.083
1440,9,1,7,1970,-0.316,0.029,-0.127,-0.064,-0.127,-0.064,0.001,-0.094,0.016,0.036,0.052,0.004,0.076,0.009,0.057,0.022,0.005,0.001,0.015,0.055,0.017,0.123
1445,10,1,7,1970,-0.011,0.004,-0.022,-0.155,-0.022,-0.155,-0.118,0.003,0.042,-0.145,0.012,0.001,0.015,0.013,0.04,0.024,0.017,0.003,0.035,0.014,0.027,0.017
1450,11,1,7,1970,0.405,0.014,0.152,0.066,0.152,0.066,0.008,0.029,-0.045,0.008,0.017,0.005,0.014,0.031,0.044,0.031,0.008,0.007,0.014,0.018,0.012,0.017
1455,12,1,7,1970,-0.173,0.015,-0.021,0.065,-0.021,0.065,-0.011,0.027,0.012,0.016,0.003,0.032,0.03,0.033,0.031,0.029,0.003,0.016,0.022,0.029,0.021,0.013
1460,13,1,7,1970,0.103,0.004,0.063,0.095,0.063,0.095,0.062,0.017,0.155,-0.032,0.013,0.04,0.047,0.057,0.066,0.014,0.011,0.017,0.034,0.007,0.156,0.002
1465,14,1,7,1970,-0.601,0.012,-0.213,-0.238,-0.213,-0.238,-0.084,-0.05,-0.104,-0.011,0.005,0.009,0.017,0.032,0.02,0.02,0.011,0.009,0.026,0.003,0.06,0.003
1470,15,1,7,1970,0.735,0.014,0.134,0.148,0.134,0.148,-0.001,0.001,0.014,0.019,0.006,0.013,0.026,0.012,0.009,0.037,0.007,0.008,0.026,0.01,0.078,0.016
1475,16,1,7,1970,-0.089,0.006,0.3,-0.099,0.3,-0.099,0.028,0.272,-0.08,0.014,0.006,0.011,0.009,0.08,0.054,0.243,0.006,0.013,0.018,0.027,0.007,0.008
1480,17,1,7,1970,-0.425,0.011,-0.297,0.068,-0.297,0.068,-0.018,0.021,0.033,-0.031,0.001,0.014,0.014,0.09,0.036,0.251,0.003,0.003,0.03,0.001,0.031,0.013
1485,18,1,7,1970,0.034,0.018,-0.207,0.005,-0.207,0.005,0.066,-0.27,0.009,-0.002,0.021,0.009,0.018,0.029,0.078,0.047,0.011,0.003,0.036,0.004,0.026,0.008
1490,19,1,7,1970,0.541,0.01,0.365,-0.018,0.365,-0.018,-0.022,0.183,-0.036,0.025,0.002,0.007,0.035,0.077,0.058,0.184,0.022,0.018,0.009,0.016,0.006,0.006
1495,20,1,7,1970,-0.782,0.017,-0.39,-0.052,-0.39,-0.052,0.011,-0.24,-0.03,-0.033,0.007,0.012,0.037,0.014,0.062,0.002,0.003,0.002,0.002,0.003,0.002,0.002
1500,21,1,7,1970,0.768,0.01,0.207,0.126,0.207,0.126,-0.068,0.046,0.028,0.035,0.015,0.025,0.015,0.026,0.008,0.023,0.027,0.024,0.003,0.013,0.005,0.005
1505,22,1,7,1970,-0.504,0.005,-0.05,-0.116,-0.05,-0.116,-0.024,-0.048,-0.02,-0.033,0.006,0.006,0.003,0.015,0.005,0.005,0.007,0.003,0.006,0.004,0.002,0.002
1510,23,1,7,1970,0.296,0.005,0.077,0.053,0.077,0.053,0.009,-0.004,-0.006,0.006,0.006,0.004,0.009,0.011,0.008,0.007,0.006,0.004,0.002,0.007,0.001,0.004
1515,24,1,7,1970,-0.131,0.005,0.012,-0.013,0.012,-0.013,0.029,-0.012,-0.005,-0.008,0.012,0.004,0.005,0.003,0.035,0.003,0.001,0.003,0.001,0.003,0.002,0.001
1520,25,1,7,1970,0.386,0.011,0.322,0.057,0.322,0.057,0.149,0.19,0.02,0.024,0.022,0.026,0.07,0.017,0.109,0.157,0.022,0.023,0.0,0.006,0.002,0.002
1525,26,1,7,1970,-0.954,0.019,-0.553,-0.03,-0.553,-0.03,-0.156,-0.058,-0.004,0.018,0.02,0.031,0.016,0.048,0.009,0.063,0.013,0.017,0.003,0.016,0.004,0.016
1530,27,1,7,1970,0.59,0.007,0.083,-0.064,0.083,-0.064,-0.016,-0.115,-0.015,-0.035,0.005,0.002,0.014,0.016,0.01,0.009,0.001,0.002,0.002,0.006,0.002,0.006
1535,28,1,7,1970,0.147,0.002,0.129,0.042,0.129,0.042,-0.012,0.01,-0.002,-0.006,0.003,0.009,0.006,0.012,0.008,0.016,0.002,0.005,0.0,0.001,0.001,0.002
1540,29,1,7,1970,-0.131,0.004,0.033,0.005,0.033,0.005,0.004,0.027,0.002,-0.005,0.007,0.005,0.005,0.032,0.009,0.027,0.001,0.001,0.002,0.001,0.002,0.001
1545,30,1,7,1970,0.141,0.027,0.094,0.062,0.094,0.062,0.048,0.077,0.038,0.021,0.011,0.026,0.047,0.067,0.011,0.048,0.019,0.014,0.013,0.008,0.011,0.002
1550,31,1,7,1970,-0.228,0.037,-0.037,-0.045,-0.037,-0.045,0.122,-0.034,0.0,0.014,0.02,0.006,0.038,0.036,0.133,0.065,0.005,0.018,0.01,0.014,0.028,0.006
1555,32,1,7,1970,-0.07,0.02,-0.09,-0.045,-0.09,-0.045,-0.087,0.085,-0.006,-0.025,0.016,0.012,0.038,0.092,0.05,0.088,0.001,0.005,0.01,0.005,0.026,0.003
1560,33,1,7,1970,0.161,0.016,-0.006,0.036,-0.006,0.036,0.01,-0.018,-0.009,0.014,0.025,0.006,0.046,0.034,0.043,0.134,0.004,0.009,0.007,0.016,0.017,0.002
1565,34,1,7,1970,0.242,0.03,0.202,0.056,0.202,0.056,0.047,0.147,0.031,0.03,0.027,0.017,0.041,0.106,0.093,0.198,0.013,0.019,0.01,0.017,0.036,0.021
1570,35,1,7,1970,-0.935,0.013,-0.511,-0.149,-0.511,-0.149,-0.081,-0.236,-0.046,-0.042,0.009,0.013,0.015,0.048,0.056,0.024,0.003,0.007,0.005,0.003,0.005,0.005
1575,36,1,7,1970,1.233,0.011,0.471,0.104,0.471,0.104,0.061,0.093,0.013,0.003,0.013,0.013,0.048,0.04,0.08,0.125,0.011,0.006,0.01,0.009,0.005,0.003
1580,37,1,7,1970,-0.503,0.037,-0.019,0.065,-0.019,0.065,-0.067,0.202,0.037,0.044,0.023,0.022,0.002,0.146,0.049,0.212,0.007,0.024,0.008,0.016,0.048,0.022
1585,38,1,7,1970,-0.73,0.009,-0.475,-0.181,-0.475,-0.181,0.009,-0.349,-0.047,-0.053,0.007,0.009,0.031,0.012,0.045,0.01,0.005,0.002,0.005,0.002,0.006,0.005
1590,39,1,7,1970,1.283,0.019,0.512,0.105,0.512,0.105,-0.008,0.18,0.005,0.0,0.008,0.007,0.012,0.036,0.055,0.168,0.004,0.004,0.001,0.002,0.016,0.003
1595,40,1,7,1970,-0.509,0.029,0.046,0.052,0.046,0.052,0.107,0.111,0.025,0.032,0.023,0.022,0.039,0.132,0.12,0.168,0.003,0.013,0.008,0.006,0.035,0.022
1600,41,1,7,1970,-0.627,0.015,-0.401,-0.114,-0.401,-0.114,-0.005,-0.178,-0.03,-0.027,0.007,0.019,0.04,0.021,0.13,0.104,0.009,0.004,0.003,0.008,0.004,0.002
1605,42,1,7,1970,0.818,0.003,0.262,0.053,0.262,0.053,-0.078,0.157,-0.008,0.004,0.017,0.01,0.035,0.128,0.047,0.163,0.002,0.002,0.004,0.009,0.002,0.007
1610,43,1,7,1970,-0.643,0.006,-0.361,0.03,-0.361,0.03,-0.03,-0.252,0.018,0.008,0.008,0.016,0.021,0.015,0.04,0.018,0.015,0.016,0.006,0.007,0.005,0.003
