frame_timestamp_global,frame_timestamp_local,i_video,i_entity,label,delta_all_body,delta_head,delta_upper_body,delta_lower_body,delta_arms,delta_legs,delta_left_arm,delta_right_arm,delta_left_leg,delta_right_leg,delta_left_shoulder,delta_right_shoulder,delta_left_elbow,delta_right_elbow,delta_left_wrist,delta_right_wrist,delta_left_hip,delta_right_hip,delta_left_knee,delta_right_knee,delta_left_ankle,delta_right_ankle
905,15,2,4,1970,1.378,0.033,0.599,0.16,0.599,0.16,0.215,0.18,-0.01,-0.028,0.04,0.047,0.131,0.132,0.127,0.097,0.023,0.02,0.01,0.014,0.005,0.004
910,16,2,4,1970,-1.447,0.008,-0.691,0.028,-0.691,0.028,-0.173,-0.123,-0.011,0.001,0.029,0.031,0.042,0.065,0.054,0.057,0.019,0.021,0.006,0.015,0.002,0.003
915,17,2,4,1970,1.168,0.007,0.529,-0.023,0.529,-0.023,0.133,0.1,-0.015,-0.018,0.003,0.011,0.09,0.102,0.165,0.14,0.005,0.009,0.003,0.008,0.004,0.004
920,18,2,4,1970,-0.5,0.024,-0.13,0.119,-0.13,0.119,0.064,0.039,0.06,0.026,0.005,0.014,0.081,0.097,0.236,0.181,0.002,0.009,0.036,0.01,0.034,0.028
930,20,2,4,1970,0.819,0.109,0.155,0.568,0.155,0.568,0.064,0.194,0.284,0.37,0.103,0.128,0.124,0.161,0.159,0.197,0.125,0.136,0.131,0.136,0.1,0.145
935,21,2,4,1970,-3.161,0.016,-1.098,-1.247,-1.098,-1.247,-0.366,-0.474,-0.255,-0.338,0.008,0.003,0.01,0.004,0.002,0.005,0.021,0.028,0.028,0.016,0.052,0.035
940,22,2,4,1970,3.626,0.002,0.835,0.46,0.835,0.46,-0.005,0.0,-0.073,-0.06,0.003,0.001,0.005,0.004,0.007,0.007,0.003,0.002,0.009,0.006,0.016,0.011
945,23,2,4,1970,-1.142,0.004,0.006,0.145,0.006,0.145,-0.007,0.008,-0.005,0.017,0.004,0.009,0.002,0.005,0.002,0.006,0.004,0.005,0.001,0.009,0.018,0.022
950,24,2,4,1970,-0.163,0.011,0.015,-0.034,0.015,-0.034,0.014,0.002,-0.003,-0.019,0.016,0.013,0.004,0.005,0.002,0.004,0.005,0.002,0.005,0.006,0.01,0.009
955,25,2,4,1970,0.039,0.007,-0.033,0.057,-0.033,0.057,-0.011,-0.006,-0.006,0.041,0.003,0.004,0.005,0.005,0.003,0.007,0.002,0.004,0.009,0.014,0.003,0.04
960,26,2,4,1970,0.005,0.009,0.046,-0.019,0.046,-0.019,0.015,0.014,0.035,-0.019,0.008,0.008,0.008,0.012,0.01,0.01,0.015,0.011,0.005,0.007,0.029,0.021
965,27,2,4,1970,-0.011,0.017,0.005,0.003,0.005,0.003,0.014,0.02,0.001,0.018,0.015,0.016,0.013,0.018,0.012,0.016,0.012,0.012,0.022,0.014,0.016,0.031
970,28,2,4,1970,0.091,0.029,0.039,0.048,0.039,0.048,0.036,0.037,0.007,0.06,0.027,0.032,0.028,0.027,0.021,0.028,0.025,0.028,0.013,0.042,0.019,0.047
975,29,2,4,1970,-0.191,0.041,-0.057,-0.059,-0.057,-0.059,0.02,-0.004,0.029,-0.021,0.033,0.033,0.024,0.03,0.039,0.02,0.025,0.026,0.022,0.023,0.039,0.047
980,30,2,4,1970,-0.072,0.029,-0.055,-0.121,-0.055,-0.121,-0.065,0.026,-0.052,-0.061,0.01,0.04,0.006,0.024,0.015,0.045,0.009,0.007,0.008,0.011,0.017,0.017
985,31,2,4,1970,0.585,0.012,0.288,0.138,0.288,0.138,0.028,0.221,0.023,0.002,0.011,0.016,0.018,0.087,0.03,0.227,0.017,0.009,0.007,0.008,0.033,0.02
990,32,2,4,1970,-0.575,0.008,-0.244,0.099,-0.244,0.099,0.268,-0.263,0.022,0.102,0.036,0.012,0.099,0.023,0.192,0.032,0.027,0.027,0.005,0.045,0.047,0.067
995,33,2,4,1970,-0.297,0.021,-0.241,-0.214,-0.241,-0.214,-0.247,0.011,-0.02,-0.07,0.022,0.03,0.05,0.034,0.008,0.014,0.017,0.016,0.041,0.02,0.001,0.033
1000,34,2,4,1970,0.81,0.02,0.348,0.008,0.348,0.008,0.032,0.08,-0.029,-0.053,0.018,0.013,0.033,0.064,0.061,0.081,0.01,0.003,0.013,0.005,0.007,0.008
1005,35,2,4,1970,-0.358,0.011,-0.081,0.088,-0.081,0.088,-0.024,0.055,0.005,0.001,0.019,0.01,0.032,0.035,0.037,0.168,0.01,0.003,0.022,0.005,0.003,0.009
1010,36,2,4,1970,-0.095,0.008,-0.13,0.045,-0.13,0.045,0.052,-0.151,-0.004,0.055,0.014,0.003,0.005,0.01,0.121,0.049,0.008,0.008,0.014,0.021,0.009,0.043
1045,0,3,5,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,1,3,5,1970,0.553,0.026,0.333,0.194,0.333,0.194,0.138,0.195,0.071,0.123,0.023,0.023,0.028,0.059,0.087,0.113,0.008,0.002,0.033,0.044,0.03,0.077
1055,2,3,5,1970,-0.873,0.01,-0.162,-0.168,-0.162,-0.168,0.26,-0.089,0.077,-0.051,0.015,0.012,0.13,0.046,0.253,0.048,0.024,0.027,0.055,0.007,0.069,0.038
1060,3,3,5,1970,-0.239,0.03,-0.549,-0.04,-0.549,-0.04,-0.326,-0.052,-0.004,-0.01,0.034,0.018,0.016,0.024,0.022,0.012,0.02,0.026,0.05,0.012,0.074,0.024
1065,4,3,5,1970,1.2,0.007,0.704,-0.07,0.704,-0.07,-0.049,0.375,-0.065,-0.019,0.002,0.033,0.008,0.175,0.013,0.221,0.015,0.002,0.032,0.021,0.032,0.02
1070,5,3,5,1970,-0.753,0.011,-0.222,0.099,-0.222,0.099,0.168,-0.064,-0.044,0.059,0.014,0.023,0.118,0.128,0.059,0.214,0.008,0.01,0.019,0.017,0.008,0.075
1075,6,3,5,1970,0.099,0.032,-0.011,-0.034,-0.011,-0.034,-0.002,0.095,0.031,-0.05,0.033,0.037,0.076,0.136,0.08,0.287,0.028,0.028,0.022,0.021,0.016,0.003
1080,7,3,5,1970,-0.552,0.015,-0.533,-0.047,-0.533,-0.047,-0.105,-0.335,-0.038,-0.028,0.012,0.018,0.01,0.058,0.062,0.049,0.007,0.01,0.003,0.003,0.018,0.011
1085,8,3,5,1970,1.479,0.001,0.786,0.127,0.786,0.127,0.153,0.193,0.023,0.038,0.003,0.006,0.059,0.055,0.175,0.257,0.032,0.029,0.007,0.011,0.012,0.022
1090,9,3,5,1970,-1.784,0.004,-0.789,-0.085,-0.789,-0.085,-0.205,-0.238,-0.018,-0.006,0.005,0.012,0.01,0.039,0.017,0.029,0.016,0.019,0.004,0.015,0.013,0.022
1095,10,3,5,1970,2.039,0.001,1.066,0.102,1.066,0.102,0.347,0.276,0.057,0.021,0.011,0.007,0.091,0.079,0.277,0.27,0.028,0.021,0.017,0.009,0.045,0.047
1100,11,3,5,1970,-2.504,0.003,-1.175,-0.163,-1.175,-0.163,-0.32,-0.232,-0.046,-0.039,0.006,0.005,0.028,0.044,0.025,0.075,0.012,0.016,0.011,0.011,0.021,0.011
1105,12,3,5,1970,2.432,0.027,0.771,0.299,0.771,0.299,0.17,0.049,0.165,0.049,0.045,0.036,0.096,0.047,0.088,0.09,0.029,0.032,0.064,0.032,0.116,0.023
1110,13,3,5,1970,-1.449,0.042,-0.143,-0.251,-0.143,-0.251,-0.014,0.09,-0.078,0.041,0.039,0.041,0.094,0.096,0.082,0.126,0.049,0.053,0.048,0.021,0.034,0.054
1115,14,3,5,1970,0.19,0.02,-0.088,-0.094,-0.088,-0.094,-0.069,0.057,-0.033,-0.098,0.032,0.021,0.049,0.12,0.065,0.179,0.027,0.006,0.012,0.013,0.059,0.011
1120,15,3,5,1970,0.365,0.03,-0.132,0.305,-0.132,0.305,-0.05,-0.094,0.023,0.151,0.045,0.032,0.03,0.094,0.021,0.1,0.025,0.027,0.038,0.068,0.058,0.086
1125,16,3,5,1970,-0.148,0.014,0.213,-0.172,0.213,-0.172,0.133,-0.064,0.03,-0.028,0.006,0.053,0.08,0.055,0.143,0.054,0.024,0.051,0.072,0.044,0.055,0.058
1130,17,3,5,1970,-0.309,0.011,-0.164,-0.101,-0.164,-0.101,-0.022,-0.073,-0.058,-0.041,0.031,0.023,0.071,0.019,0.105,0.047,0.016,0.014,0.055,0.057,0.022,0.041
1140,19,3,5,1970,1.54,0.113,0.522,0.651,0.522,0.651,0.176,0.251,0.432,0.12,0.123,0.11,0.128,0.123,0.132,0.107,0.095,0.093,0.223,0.077,0.207,0.062
1145,20,3,5,1970,-3.019,0.021,-0.798,-0.956,-0.798,-0.956,-0.139,-0.232,-0.231,-0.173,0.044,0.031,0.079,0.053,0.121,0.024,0.058,0.029,0.088,0.013,0.148,0.017
1150,21,3,5,1970,2.175,0.014,0.137,0.291,0.137,0.291,-0.175,-0.059,-0.144,0.031,0.014,0.011,0.023,0.023,0.032,0.015,0.008,0.012,0.065,0.034,0.077,0.044
1155,22,3,5,1970,0.393,0.049,0.504,0.282,0.504,0.282,0.232,0.038,0.212,-0.043,0.05,0.017,0.12,0.044,0.131,0.026,0.057,0.025,0.164,0.013,0.141,0.009
1160,23,3,5,1970,-1.621,0.012,-0.356,-0.442,-0.356,-0.442,-0.172,0.086,-0.257,-0.016,0.051,0.013,0.04,0.035,0.038,0.125,0.027,0.009,0.034,0.013,0.044,0.009
1165,24,3,5,1970,1.232,0.024,0.053,0.369,0.053,0.369,0.007,-0.04,-0.065,0.161,0.028,0.035,0.017,0.043,0.091,0.055,0.016,0.014,0.006,0.08,0.018,0.098
1170,25,3,5,1970,-0.534,0.002,0.113,-0.203,0.113,-0.203,0.049,0.031,-0.002,-0.105,0.021,0.013,0.077,0.055,0.087,0.096,0.028,0.015,0.008,0.019,0.002,0.053
1175,26,3,5,1970,-0.037,0.012,-0.217,0.08,-0.217,0.08,-0.095,-0.042,0.014,-0.041,0.018,0.006,0.037,0.059,0.035,0.057,0.017,0.011,0.008,0.021,0.027,0.014
1180,27,3,5,1970,0.285,0.005,0.106,0.049,0.106,0.049,-0.067,0.036,-0.011,0.033,0.006,0.017,0.006,0.065,0.011,0.076,0.009,0.006,0.022,0.043,0.01,0.03
1185,28,3,5,1970,-0.092,0.014,0.095,-0.041,0.095,-0.041,0.094,-0.03,-0.02,0.001,0.017,0.034,0.057,0.041,0.043,0.053,0.006,0.025,0.007,0.02,0.008,0.035
1190,29,3,5,1970,-0.117,0.007,-0.055,-0.001,-0.055,-0.001,-0.042,0.051,0.033,-0.053,0.021,0.017,0.025,0.057,0.029,0.105,0.004,0.002,0.034,0.017,0.016,0.008
1195,30,3,5,1970,0.099,0.013,0.018,0.019,0.018,0.019,-0.006,0.033,-0.024,0.023,0.003,0.008,0.014,0.097,0.052,0.107,0.006,0.003,0.014,0.019,0.01,0.028
1200,31,3,5,1970,-0.078,0.009,-0.05,0.013,-0.05,0.013,0.093,-0.116,0.022,-0.01,0.019,0.007,0.015,0.035,0.128,0.054,0.016,0.013,0.006,0.012,0.03,0.015
1205,32,3,5,1970,0.112,0.001,0.116,-0.033,0.116,-0.033,0.02,0.073,-0.024,0.003,0.014,0.011,0.072,0.044,0.096,0.114,0.007,0.01,0.013,0.013,0.008,0.02
1225,0,4,6,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,1,4,6,1970,0.025,0.002,0.012,0.011,0.012,0.011,0.004,0.008,0.006,0.005,0.002,0.002,0.001,0.003,0.001,0.003,0.001,0.001,0.002,0.002,0.003,0.002
1235,2,4,6,1970,-0.062,0.0,-0.017,-0.02,-0.017,-0.02,-0.001,-0.004,-0.005,-0.004,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.0,0.0,0.0,0.0,0.001
1240,3,4,6,1970,0.06,0.0,0.011,0.012,0.011,0.012,0.001,0.005,0.001,0.002,0.001,0.002,0.001,0.004,0.002,0.003,0.001,0.001,0.0,0.001,0.001,0.001
1245,4,4,6,1970,-0.032,0.001,-0.004,-0.006,-0.004,-0.006,0.003,-0.001,-0.002,-0.001,0.002,0.003,0.003,0.002,0.002,0.003,0.0,0.001,0.0,0.001,0.0,0.0
1250,5,4,6,1970,0.005,0.001,-0.008,0.003,-0.008,0.003,0.0,-0.006,0.0,0.0,0.001,0.0,0.001,0.0,0.005,0.002,0.0,0.0,0.0,0.0,0.0,0.002
1255,6,4,6,1970,0.032,0.001,0.016,0.011,0.016,0.011,0.006,0.004,0.005,0.006,0.002,0.0,0.008,0.003,0.003,0.003,0.003,0.004,0.0,0.002,0.002,0.002
1260,7,4,6,1970,-0.052,0.001,-0.02,-0.005,-0.02,-0.005,-0.007,-0.003,0.005,0.001,0.002,0.001,0.001,0.001,0.003,0.001,0.004,0.004,0.004,0.004,0.002,0.001
1265,8,4,6,1970,0.31,0.003,0.035,0.248,0.035,0.248,0.015,0.01,-0.003,0.257,0.006,0.005,0.008,0.004,0.007,0.004,0.003,0.015,0.003,0.138,0.001,0.113
1270,9,4,6,1970,-0.74,0.006,-0.036,-0.424,-0.036,-0.424,-0.013,0.002,0.003,-0.173,0.003,0.006,0.002,0.006,0.003,0.003,0.004,0.005,0.002,0.055,0.004,0.033
1275,10,4,6,1970,0.798,0.013,0.042,0.289,0.042,0.289,0.025,0.006,0.05,0.069,0.012,0.007,0.015,0.007,0.006,0.007,0.008,0.015,0.004,0.075,0.048,0.072
1280,11,4,6,1970,-0.611,0.008,-0.04,-0.235,-0.04,-0.235,-0.008,-0.001,0.015,-0.131,0.009,0.007,0.009,0.007,0.007,0.006,0.003,0.003,0.029,0.014,0.043,0.014
1285,12,4,6,1970,0.472,0.013,0.015,0.177,0.015,0.177,-0.002,0.008,0.067,-0.006,0.01,0.014,0.005,0.009,0.008,0.005,0.017,0.012,0.043,0.003,0.082,0.01
1290,13,4,6,1970,-0.181,0.012,-0.023,0.035,-0.023,0.035,-0.001,-0.016,-0.117,0.213,0.009,0.008,0.007,0.004,0.006,0.0,0.004,0.005,0.006,0.123,0.015,0.11
1295,14,4,6,1970,-0.015,0.011,0.067,-0.069,0.067,-0.069,0.031,0.019,0.011,0.016,0.017,0.012,0.019,0.01,0.017,0.009,0.018,0.02,0.012,0.126,0.006,0.108
1300,15,4,6,1970,0.261,0.008,0.336,-0.074,0.336,-0.074,0.205,0.181,0.185,-0.232,0.018,0.009,0.096,0.082,0.144,0.121,0.01,0.008,0.089,0.002,0.122,0.012
1305,16,4,6,1970,-0.62,0.003,-0.367,0.014,-0.367,0.014,-0.021,0.04,-0.037,0.004,0.004,0.002,0.067,0.069,0.166,0.181,0.005,0.006,0.08,0.014,0.099,0.006
1310,17,4,6,1970,-0.109,0.012,-0.418,-0.053,-0.418,-0.053,-0.193,-0.206,-0.166,0.08,0.005,0.009,0.002,0.01,0.037,0.027,0.002,0.004,0.003,0.03,0.013,0.072
1315,18,4,6,1970,0.863,0.009,0.348,0.047,0.348,0.047,-0.024,-0.027,0.006,-0.045,0.007,0.007,0.007,0.007,0.006,0.005,0.006,0.007,0.012,0.021,0.006,0.033
1320,19,4,6,1970,-0.248,0.007,0.092,0.057,0.092,0.057,0.034,0.007,0.026,-0.008,0.01,0.003,0.018,0.007,0.026,0.016,0.009,0.012,0.006,0.015,0.035,0.026
1325,20,4,6,1970,-0.29,0.009,-0.052,-0.091,-0.052,-0.091,-0.023,0.012,-0.035,-0.038,0.004,0.003,0.004,0.005,0.023,0.03,0.002,0.002,0.003,0.006,0.01,0.007
1330,21,4,6,1970,0.398,0.016,0.112,0.136,0.112,0.136,0.026,0.075,0.058,0.005,0.011,0.015,0.002,0.056,0.044,0.042,0.014,0.01,0.017,0.006,0.042,0.004
1335,22,4,6,1970,-0.377,0.001,-0.07,-0.044,-0.07,-0.044,0.066,-0.035,-0.058,0.077,0.009,0.002,0.066,0.039,0.048,0.037,0.004,0.005,0.004,0.026,0.007,0.066
1340,23,4,6,1970,0.171,0.015,0.039,0.004,0.039,0.004,0.006,0.064,0.006,0.017,0.021,0.02,0.032,0.062,0.076,0.06,0.01,0.016,0.007,0.031,0.004,0.067
1345,24,4,6,1970,-0.177,0.007,-0.139,0.013,-0.139,0.013,0.005,-0.074,0.128,-0.092,0.011,0.011,0.033,0.03,0.09,0.027,0.007,0.007,0.053,0.004,0.089,0.011
1350,25,4,6,1970,-0.026,0.002,-0.066,-0.081,-0.066,-0.081,-0.079,-0.056,-0.029,-0.016,0.007,0.004,0.03,0.004,0.018,0.004,0.002,0.003,0.037,0.001,0.081,0.002
1355,26,4,6,1970,0.997,0.006,0.666,0.18,0.666,0.18,0.275,0.256,-0.09,0.225,0.013,0.02,0.102,0.088,0.215,0.16,0.003,0.003,0.014,0.112,0.013,0.116
1360,27,4,6,1970,-2.038,0.002,-0.914,-0.274,-0.914,-0.274,-0.267,-0.116,-0.017,-0.122,0.006,0.005,0.027,0.046,0.03,0.101,0.004,0.007,0.003,0.092,0.006,0.01
1365,28,4,6,1970,1.571,0.002,0.185,0.198,0.185,0.198,-0.054,-0.144,0.043,0.016,0.003,0.003,0.005,0.001,0.001,0.004,0.001,0.004,0.007,0.024,0.048,0.097
1370,29,4,6,1970,-0.308,0.004,0.212,-0.139,0.212,-0.139,0.005,0.009,0.023,-0.103,0.006,0.004,0.005,0.007,0.003,0.006,0.004,0.005,0.04,0.005,0.035,0.012
1375,30,4,6,1970,0.075,0.006,0.021,0.125,0.021,0.125,0.02,0.015,0.037,0.008,0.009,0.009,0.012,0.012,0.013,0.011,0.008,0.007,0.034,0.01,0.074,0.013
1380,31,4,6,1970,-0.162,0.008,-0.051,0.033,-0.051,0.033,-0.006,-0.01,-0.093,0.171,0.006,0.005,0.013,0.008,0.009,0.009,0.004,0.01,0.003,0.098,0.016,0.093
1385,32,4,6,1970,-0.114,0.002,-0.016,-0.11,-0.016,-0.11,-0.02,-0.012,-0.007,-0.025,0.0,0.002,0.001,0.005,0.007,0.003,0.004,0.006,0.007,0.082,0.005,0.088
1390,33,4,6,1970,0.805,0.012,0.564,0.105,0.564,0.105,0.27,0.262,0.215,-0.142,0.021,0.021,0.107,0.104,0.15,0.147,0.018,0.01,0.089,0.011,0.124,0.013
1395,34,4,6,1970,-1.454,0.016,-0.639,-0.15,-0.639,-0.15,-0.048,-0.059,-0.063,-0.014,0.022,0.017,0.059,0.05,0.149,0.146,0.006,0.008,0.064,0.006,0.098,0.006
1400,35,4,6,1970,0.571,0.007,-0.262,0.053,-0.262,0.053,-0.184,-0.185,-0.13,0.106,0.013,0.01,0.013,0.009,0.02,0.009,0.011,0.014,0.009,0.035,0.018,0.077
1405,36,4,6,1970,0.493,0.007,0.377,-0.093,0.377,-0.093,-0.014,0.022,-0.02,-0.097,0.01,0.01,0.01,0.015,0.012,0.025,0.009,0.006,0.005,0.008,0.004,0.015
1410,37,4,6,1970,-0.119,0.002,-0.039,0.209,-0.039,0.209,-0.016,-0.015,0.061,0.031,0.006,0.008,0.006,0.01,0.004,0.017,0.005,0.002,0.021,0.013,0.053,0.045
1415,38,4,6,1970,-0.218,0.009,0.093,-0.148,0.093,-0.148,0.044,0.018,-0.025,-0.031,0.012,0.014,0.016,0.019,0.032,0.02,0.015,0.015,0.014,0.005,0.025,0.009
1420,39,4,6,1970,0.108,0.013,-0.047,0.096,-0.047,0.096,-0.017,0.032,0.044,-0.004,0.011,0.015,0.01,0.033,0.022,0.037,0.011,0.011,0.023,0.009,0.064,0.005
1425,40,4,6,1970,0.127,0.013,0.148,0.028,0.148,0.028,0.113,0.05,-0.081,0.149,0.008,0.008,0.082,0.049,0.066,0.078,0.005,0.01,0.001,0.067,0.011,0.097
1430,41,4,6,1970,-0.634,0.002,-0.359,-0.088,-0.359,-0.088,-0.108,-0.088,0.005,-0.025,0.004,0.01,0.02,0.015,0.024,0.022,0.007,0.008,0.007,0.055,0.008,0.086
1435,42,4,6,1970,0.893,0.011,0.401,0.036,0.401,0.036,0.199,0.006,0.126,-0.11,0.025,0.013,0.114,0.015,0.108,0.025,0.009,0.004,0.043,0.015,0.096,0.02
1440,43,4,6,1970,-0.938,0.003,-0.413,-0.08,-0.413,-0.08,-0.196,-0.012,-0.041,-0.023,0.009,0.009,0.019,0.014,0.023,0.018,0.005,0.005,0.023,0.005,0.079,0.006
1445,44,4,6,1970,0.881,0.014,0.34,0.037,0.34,0.037,0.073,0.059,-0.082,0.055,0.011,0.006,0.042,0.027,0.071,0.067,0.01,0.012,0.006,0.016,0.009,0.043
1450,45,4,6,1970,0.008,0.008,0.4,-0.009,0.4,-0.009,0.234,0.298,-0.002,-0.034,0.017,0.002,0.113,0.14,0.228,0.256,0.006,0.004,0.009,0.008,0.008,0.025
1485,0,5,7,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,1,5,7,1970,0.107,0.009,0.045,0.053,0.045,0.053,0.024,0.021,0.025,0.028,0.01,0.008,0.009,0.007,0.005,0.006,0.004,0.005,0.013,0.01,0.008,0.013
1495,2,5,7,1970,-0.261,0.003,-0.072,-0.085,-0.072,-0.085,-0.013,-0.014,-0.015,-0.017,0.003,0.001,0.001,0.003,0.007,0.003,0.001,0.001,0.007,0.007,0.002,0.003
1500,3,5,7,1970,0.224,0.0,0.027,0.043,0.027,0.043,0.0,0.0,0.004,0.007,0.002,0.002,0.003,0.001,0.006,0.004,0.002,0.002,0.008,0.009,0.004,0.007
1505,4,5,7,1970,-0.083,0.003,0.014,-0.03,0.014,-0.03,0.01,0.004,-0.007,-0.012,0.002,0.003,0.006,0.003,0.013,0.005,0.002,0.003,0.003,0.003,0.002,0.0
1510,5,5,7,1970,0.021,0.002,-0.013,0.019,-0.013,0.019,-0.001,0.002,0.002,-0.002,0.001,0.002,0.006,0.004,0.013,0.007,0.002,0.002,0.003,0.0,0.004,0.002
1515,6,5,7,1970,-0.011,0.005,-0.008,0.0,-0.008,0.0,-0.002,-0.005,-0.003,0.003,0.001,0.002,0.004,0.004,0.013,0.002,0.001,0.001,0.003,0.003,0.002,0.003
1520,7,5,7,1970,0.022,0.003,0.01,0.006,0.01,0.006,-0.002,0.005,0.006,0.0,0.003,0.003,0.006,0.005,0.007,0.005,0.003,0.003,0.006,0.002,0.003,0.002
1525,8,5,7,1970,-0.026,0.004,-0.005,-0.006,-0.005,-0.006,-0.004,0.002,-0.003,0.003,0.004,0.004,0.002,0.004,0.006,0.007,0.003,0.003,0.003,0.004,0.003,0.003
1530,9,5,7,1970,0.004,0.004,-0.001,-0.006,-0.001,-0.006,0.0,-0.003,-0.001,-0.005,0.001,0.003,0.005,0.004,0.006,0.005,0.003,0.002,0.003,0.001,0.002,0.002
1535,10,5,7,1970,0.209,0.008,0.157,0.041,0.157,0.041,0.09,0.064,0.02,0.015,0.028,0.024,0.068,0.027,0.006,0.025,0.016,0.015,0.009,0.004,0.003,0.001
1540,11,5,7,1970,-0.441,0.017,-0.2,-0.052,-0.2,-0.052,-0.013,-0.033,-0.017,0.0,0.005,0.008,0.033,0.015,0.051,0.02,0.006,0.009,0.004,0.006,0.001,0.005
1545,12,5,7,1970,0.426,0.002,0.152,0.037,0.152,0.037,0.133,-0.027,0.021,-0.001,0.018,0.005,0.116,0.004,0.088,0.007,0.003,0.003,0.021,0.011,0.008,0.005
1550,13,5,7,1970,-0.426,0.006,-0.199,-0.042,-0.199,-0.042,-0.097,0.004,-0.018,-0.004,0.006,0.013,0.064,0.003,0.055,0.004,0.009,0.008,0.003,0.005,0.002,0.002
1555,14,5,7,1970,0.357,0.001,0.105,0.016,0.105,0.016,0.027,-0.015,-0.001,-0.005,0.002,0.002,0.074,0.002,0.076,0.001,0.007,0.006,0.002,0.002,0.004,0.002
1560,15,5,7,1970,-0.005,0.015,0.028,0.074,0.028,0.074,-0.012,0.052,0.031,0.037,0.013,0.02,0.062,0.021,0.065,0.016,0.016,0.017,0.016,0.014,0.012,0.016
1565,16,5,7,1970,-0.448,0.006,-0.196,-0.141,-0.196,-0.141,-0.107,-0.049,-0.031,-0.042,0.008,0.001,0.019,0.004,0.006,0.003,0.003,0.003,0.006,0.0,0.004,0.002
1570,17,5,7,1970,0.796,0.01,0.368,0.087,0.368,0.087,0.181,0.031,0.003,0.011,0.014,0.01,0.095,0.015,0.105,0.014,0.008,0.007,0.001,0.008,0.007,0.001
1575,18,5,7,1970,-0.77,0.002,-0.29,-0.017,-0.29,-0.017,-0.048,-0.03,-0.001,-0.002,0.001,0.004,0.048,0.002,0.117,0.003,0.004,0.003,0.006,0.006,0.005,0.005
1580,19,5,7,1970,0.49,0.003,0.139,0.043,0.139,0.043,0.032,0.029,0.02,0.02,0.001,0.014,0.101,0.014,0.096,0.01,0.009,0.01,0.011,0.009,0.015,0.015
1585,20,5,7,1970,-0.421,0.001,-0.146,-0.091,-0.146,-0.091,-0.059,-0.026,-0.024,-0.027,0.003,0.003,0.073,0.005,0.063,0.004,0.002,0.001,0.005,0.003,0.004,0.003
1590,21,5,7,1970,0.484,0.011,0.157,0.08,0.157,0.08,0.056,0.016,0.015,0.014,0.008,0.011,0.077,0.007,0.11,0.01,0.005,0.005,0.009,0.008,0.012,0.008
1595,22,5,7,1970,-0.318,0.008,-0.103,0.025,-0.103,0.025,-0.061,0.03,0.026,0.028,0.019,0.02,0.047,0.022,0.068,0.016,0.018,0.016,0.018,0.017,0.016,0.016
1600,23,5,7,1970,-0.111,0.004,-0.085,-0.1,-0.085,-0.1,-0.087,-0.029,-0.023,-0.023,0.011,0.01,0.027,0.01,0.009,0.009,0.009,0.009,0.009,0.01,0.011,0.007
1605,24,5,7,1970,0.254,0.005,0.069,-0.001,0.069,-0.001,-0.029,-0.018,-0.024,-0.023,0.003,0.003,0.009,0.003,0.006,0.005,0.002,0.001,0.002,0.0,0.001,0.002
1610,25,5,7,1970,0.386,0.009,0.372,0.078,0.372,0.078,0.076,0.249,0.014,0.017,0.005,0.004,0.019,0.056,0.07,0.2,0.008,0.008,0.009,0.009,0.002,0.003
1615,26,5,7,1970,-0.756,0.013,-0.269,-0.041,-0.269,-0.041,0.174,-0.118,-0.011,0.001,0.018,0.015,0.115,0.057,0.135,0.07,0.007,0.008,0.001,0.009,0.0,0.004
1620,27,5,7,1970,0.097,0.003,-0.211,0.008,-0.211,0.008,-0.146,-0.009,0.003,-0.005,0.004,0.002,0.021,0.053,0.097,0.078,0.008,0.006,0.002,0.007,0.001,0.003
1625,28,5,7,1970,0.428,0.005,0.236,-0.013,0.236,-0.013,0.036,0.045,-0.007,-0.008,0.006,0.008,0.029,0.073,0.123,0.097,0.003,0.002,0.001,0.003,0.0,0.003
1630,29,5,7,1970,-0.605,0.002,-0.391,0.012,-0.391,0.012,-0.141,-0.169,0.0,-0.003,0.001,0.001,0.006,0.001,0.01,0.007,0.002,0.002,0.001,0.002,0.001,0.001
1635,30,5,7,1970,0.673,0.003,0.293,0.0,0.293,0.0,-0.012,-0.005,-0.001,-0.002,0.002,0.001,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.0,0.001
1640,31,5,7,1970,-0.262,0.001,0.03,0.003,0.03,0.003,0.005,0.008,0.001,-0.001,0.002,0.001,0.004,0.001,0.004,0.01,0.002,0.001,0.0,0.001,0.002,0.0
1645,32,5,7,1970,0.203,0.013,0.118,0.106,0.118,0.106,0.049,0.082,0.054,0.052,0.016,0.013,0.029,0.011,0.014,0.07,0.017,0.018,0.023,0.019,0.018,0.017
